Book	Page	Chapter Name	POV	Full name	Gender	Status	Birth	Death	Culture	Title	Forename	Surname	Old Surname	Alias	Regnal No
The World of Ice and Fire	216	Oldtown	Maester Yandel	King Urrigon Hightower	M	H	Age of Heroes		First Men	King	Urrigon	Hightower			
The World of Ice and Fire	216	Oldtown	Maester Yandel	Lady Patrice Hightower	F	H	?	43 AC or after	Reachmen	Lady	Patrice	Hightower			
The World of Ice and Fire	217	House Tyrell	Maester Yandel	Gareth Tyrell, 2nd son of Alester Tyrell	M	H	Andal Invasion		Reachmen	High Steward	Gareth	Tyrell			
The World of Ice and Fire	217	House Tyrell	Maester Yandel	Leo Tyrell, son of Gareth Tyrell	M	H	Andal Invasion		Reachmen	High Steward	Leo	Tyrell			
The World of Ice and Fire	217	House Tyrell	Maester Yandel	King Garland VI Gardener	M	H	Andal Invasion		Reachmen	King	Garland	Gardener			VII
The World of Ice and Fire	217	House Tyrell	Maester Yandel	Lord Theo Tyrell	M	H	Before 5 AC	?	Reachmen	Lord	Theo	Tyrell			
The World of Ice and Fire	224	House Durrandon	Maester Yandel	Archmaester Glaive	M	H	?	?	?	Archmaester	Glaive				
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Durran II Durrandon, Durran the Devout	M	H	Age of Heroes		First Men	King	Durran	Durrandon		Durran the Devout	II
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Durran Durrandon, Bronze-Axe	M	H	Age of Heroes		First Men	King	Durran	Durrandon		Bronze-Axe	
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Durran Durrandon, Durran the Dour	M	H	Age of Heroes		First Men	King	Durran	Durrandon		Durran the Dour	V or VI
The World of Ice and Fire	224	House Durrandon	Maester Yandel	Lord Maldon Massey	M	H	Age of Heroes		First Men	Lord	Maldon	Massey			
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Durran Durrandon, the Ravenfriend	M	H	Age of Heroes		First Men	King	Durran	Durrandon		The Ravenfriend	
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Durran Durrandon, Durran the Young, the Butcher Boy	M	H	Age of Heroes		First Men	King	Durran	Durrandon		Durran the Young, The Butcher Boy	
The World of Ice and Fire	224	House Durrandon	Maester Yandel	Yoren Yronwood	M	H	Age of Heroes		First Men		Yoren	Yronwood			
The World of Ice and Fire	224	House Durrandon	Maester Yandel	Wylla of Wyl	F	H	Age of Heroes		First Men		Wylla	Wyl		The Warrior Maid	
The World of Ice and Fire	224	House Durrandon	Maester Yandel	Erich Durrandon, Erich Kin-Killer	M	H	Age of Heroes		First Men	Prince	Erich	Durrandon		Erich Kin-Killer	
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Durran Durrandon, Durran the Fair	M	H	Age of Heroes		First Men	King	Durran	Durrandon		Durran the Fair	
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Edwyn Tarth, Edwyn Evenstar	M	H	Age of Heroes		First Men	King	Edwyn	Tarth		Edwyn Evenstar	
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Erich III Durrandon, the Sailmaker	M	H	Age of Heroes		First Men	King	Erich	Durrandon		The Sailmaker	III
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Durran X Durrandon	M	H	Age of Heroes		First Men	King	Durran	Durrandon			X
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Monfryd I Durrandon, the Mighty	M	H	Age of Heroes		First Men	King	Monfryd	Durrandon		The Mighty	I
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Durran XI Durrandon, the Dim	M	H	Age of Heroes		First Men	King	Durran	Durrandon		The Dim	XI
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Barron Durrandon, the Beautiful	M	H	Age of Heroes		First Men	King	Barron	Durrandon		The Beautiful	
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Durwald I Durrandon, the Fat	M	H	Age of Heroes		First Men	King	Durwald	Durrandon		The Fat	I
The World of Ice and Fire	224	House Durrandon	Maester Yandel	Nicknamed the Green Queen, a woods witch who challenge the rule of King Durwald I Durrandon	F	H	Age of Heroes		First Men		?			The Green Queen	
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Morden II Durrandon	M	H	Age of Heroes		First Men	King	Morden	Durrandon			II
The World of Ice and Fire	224	House Durrandon	Maester Yandel	King Ronard Storm, the Bastard	M	H	Age of Heroes		First Men	King, Castellan	Ronard	Storm			
The World of Ice and Fire	225	Andals in the Stormlands	Maester Yandel	King Erich VII Durrandon, the Unready	M	H	Andal Invasion		First Men	King	Erich	Durrandon		The Unready	VII
The World of Ice and Fire	225	Andals in the Stormlands	Maester Yandel	King Justin Massey, Milk-Eye	M	H	Andal Invasion		First Men	King	Justin	Massey		Milk-Eye	
The World of Ice and Fire	225	Andals in the Stormlands	Maester Yandel	King Olyvar Yronwood	M	H	Andal Invasion		First Men	King	Olyvar	Yronwood			
The World of Ice and Fire	225	Andals in the Stormlands	Maester Yandel	King Qarlton II Durrandon, the Conqueror	M	H	Andal Invasion		First Men	King	Qarlton	Durrandon		The Conqueror	II
The World of Ice and Fire	225	Andals in the Stormlands	Maester Yandel	King Josua Massey, the Softspear	M	H	Andal Invasion		First Men	King	Josua	Massey		The Softspear	
The World of Ice and Fire	225	Andals in the Stormlands	Maester Yandel	King Togarion Bar Emmon, the Terrible	M	H	Andal Invasion		Andal	King/Warlord	Togarion	Bar Emmon		The Terrible	
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	King Qarlton III Durrandon	M	H	Andal Invasion		First Men	King	Qarlton	Durrandon			III
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	King Monfryd V Durrandon	M	H	Andal Invasion		First Men	King	Monfryd	Durrandon			V
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	King Baldric I Durrandon, the Cunning	M	H	Andal Invasion		First Men	King	Baldric	Durrandon		The Cunning	I
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	King Durran XXI Durrandon	M	H	Andal Invasion		First Men	King	Durran	Durrandon			XXI
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	King Cleoden I Durrandon	M	H	Andal Invasion		First Men	King	Cleoden	Durrandon			I
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	Drox the Corpse-Maker	M	H	Andal Invasion		Andal	Warlord	Drox			The Corpse-Maker	
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	King Maldon IV Durrandon	M	H	Andal Invasion		First Men	King	Maldon	Durrandon			IV
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	King Durran XXIV Durrandon, Half-Blood	M	H	Andal Invasion		First Men, Andal	King	Durran	Durrandon			XXIV
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	King Ormund III Durrandon	M	H	Andal Invasion		Stormlander	King	Ormund	Durrandon			III
The World of Ice and Fire	226	Andals in the Stormlands	Maester Yandel	King Arlan I Durrandon, the Avenger	M	H	Andal Invasion		Stormlander	King	Arlan	Durrandon		The Avenger	I
The World of Ice and Fire	227	House Baratheon	Maester Yandel	NIcknamed Lord Wyl, the Wyl of Wyl, the Widow-lover	M	H	? BC	? AC 	Dornishmen	Lord	?	Wyl		The Wyl of Wyl, The Widow-lover	
The World of Ice and Fire	227	House Baratheon	Maester Yandel	Lord Walter Wyl	M	H	?	37 AC or after	Dornishmen	Lord	Walter	Wyl			
The World of Ice and Fire	227	House Baratheon	Maester Yandel	Davos Baratheon	M	H	? AC	37 AC or after	Stormlander		Davos	Baratheon			
The World of Ice and Fire	230	House Baratheon	Maester Yandel	Nicknamed Baratheon, Stormbreaker	M	H	?	?	Stormlander	Ser	?	Baratheon		Stormbreaker	
The World of Ice and Fire	231	Men of the Stormlands	Maester Yandel	Maester Hubert	M	H	?	?	?	Maester	Hubert				
The World of Ice and Fire	233	Storm's End	Maester Yandel	Archmaester Vyron	M	H	?	?	?	Archmaester	Vyron				
The World of Ice and Fire	235	Dorne	Maester Yandel	Archmaester Brude	M	H	?	?	Dornishmen	Archmaester	Brude				
The World of Ice and Fire	237	The Breaking	Maester Yandel	Archmaester Cassander	M	H	?	?	?	Archmaester	Cassander				
The World of Ice and Fire	240	The Andals arrive	Maester Yandel	Lord Morgan Martell	M	H	Andal Invasion		Andal	Lord	Morgan	Martell			
The World of Ice and Fire	242	Queer Customs of the South	Maester Yandel	Prince Mors II Martell	M	H	Before the Conquest		Dornishmen	Prince	Mors	Martell			II
The World of Ice and Fire	242	Queer Customs of the South	Maester Yandel	Sylvenna Sand	F	H	?	?	Dornishmen		Sylvenna	Sand			
The World of Ice and Fire	244	Dorne Against the Dragons	Maester Yandel	Ser Joffrey Dayne	M	H	?	?	Dornishmen	Ser	Joffrey	Dayne			
The World of Ice and Fire	246	Dorne Against the Dragons	Maester Yandel	Archmaester Timotty	M	H	?	?	?	Archmaester	Timotty				
The World of Ice and Fire	246	Dorne Against the Dragons	Maester Yandel	Prince Nymor Martell	M	H	?	23 AC or before	Dornishmen	Prince	Nymor	Martell			
The World of Ice and Fire	247	Dorne Against the Dragons	Maester Yandel	Princess Aliandra Martell	F	H	?	?	Dornishmen	Princess	Aliandra	Martell			
The World of Ice and Fire	252	Other Lands	Maester Yandel	Archmaester Walgram	M	H	?	?	?	Archmaester	Walgram				
The World of Ice and Fire	255	Lorath	Maester Yandel	Qarlon the Great	M	H	Before the Doom		Andal, Lorathi	King	Qarlon			The Great	
The World of Ice and Fire	257	Norvos	Maester Yandel	Prince Garris of Ny Sar, the Grey	M	F	?	?	Rhoynar	Prince	Garris			The Grey	
The World of Ice and Fire	258	Norvos	Maester Yandel	Maester Evlyn	M	H	?	?	?	Maester	Evlyn				
The World of Ice and Fire	260	Qohor	Maester Yandel	Maester Pol	M	H	?	?	?	Maester	Pol				
The World of Ice and Fire	264	The Quarrelsome Daughters: Myr, Lys, and Tyrosh	Maester Yandel	Lysandro Rogare, the Magnificent	M	H	?	129 - 134 AC	Lysene		Lysandro	Rogare		The Magnificent	
The World of Ice and Fire	264	The Quarrelsome Daughters: Myr, Lys, and Tyrosh	Maester Yandel	Drazenko Rogare	M	H	?	129 - 134 AC	Lysene	Prince Consort	Drazenko	Rogare			
The World of Ice and Fire	264	The Quarrelsome Daughters: Myr, Lys, and Tyrosh	Maester Yandel	Lysaro Rogare	M	H	?	?	Lysene		Lysaro	Rogare			
The World of Ice and Fire	264	The Quarrelsome Daughters: Myr, Lys, and Tyrosh	Maester Yandel	Moredo Rogare	M	H	?	?	Lysene		Moredo	Rogare			
The World of Ice and Fire	267	Pentos	Maester Yandel	Nevio Narratys, Prince of Pentos	M	H	?	?	Pentoshi	Prince of Pentos	Nevio	Narratys			
The World of Ice and Fire	268	Volantis	Maester Yandel	Archmaester Gramyon	M	H	?	?	?	Archmaester	Gramyon				
The World of Ice and Fire	268	Volantis	Maester Yandel	Triarch Vhalaso, the Munificent	M	H	?	?	Volantene	Triarch of Volantis	Vhalaso			The Munificent	
The World of Ice and Fire	270	Volantis	Maester Yandel	Nysseos Qoheros	M	H	?	?	Volantene		Nysseos	Qoheros			
The World of Ice and Fire	275	Braavos	Maester Yandel	Archmaester Matthar	M	H	?	?	?	Archmaester	Matthar				
The World of Ice and Fire	276	Braavos	Maester Yandel	Pilman of Lannisport	M	H	?	?	Westermen	Captain (ship)	Pilman			Of Lannisport	
The World of Ice and Fire	278	The Summer Isles	Maester Yandel	Prince Malthar Xaq of Koj, The Windrider, The Mapmaker	M	H	?	?	Summer Islander	Prince	Malthar	Xaq		The Windrider, The Mapmaker	
The World of Ice and Fire	279	The Summer Isles	Maester Yandel	Princess Xanda Qo of Sweet Lotus Vale	F	H	?	?	Summer Islander	Princess	Xanda	Qo			
The World of Ice and Fire	279	The Summer Isles	Maester Yandel	Princess Chatana Qo of Sweet Lotus Vale, The Arrow of Jhahar	F	H	?	?	Summer Islander	Princess	Chatana	Qo		The Arrow of Jhahar	
The World of Ice and Fire	283	The Basilisk Isles	Maester Yandel	Xandarro Xhore, Pirate Queen	F	H	?	?	Qartheen		Xandarro	Xhore			
The World of Ice and Fire	283	The Basilisk Isles	Maester Yandel	Saathos Saan, King of the Basilisk Isles	M	H	?	?	Lysene	Captain (ship)	Saathos	Saan		King of the Basilisk Isles	
The World of Ice and Fire	285	Sothoryos	Maester Yandel	Jaenara Belaerys	F	H	Before the Doom		Valyrian	Dragonlord	Jaenara	Belaerys			
The World of Ice and Fire	285	Sothoryos	Maester Yandel	Maester Vanyon	M	H	?	?	?	Maester	Vanyon				
The World of Ice and Fire	287	The Grasslands	Maester Yandel	Archmaester Hagedorn	M	H	?	?	?	Archmaester	Hagedorn				
The World of Ice and Fire	288	The Grasslands	Maester Yandel	King Huzhor Amai, the Amazing	M	F	?	?	Sarnori	King	Huzhor	Amai		The Amazing	
The World of Ice and Fire	289	The Grasslands	Maester Yandel	Doshi, witch queen and mother of Khal Mengo	F	H	Century of Blood		Dothraki		Doshi				
The World of Ice and Fire	289	The Grasslands	Maester Yandel	Khal Mengo	M	H	Century of Blood		Dothraki	Khal	Mengo				
The World of Ice and Fire	289	The Grasslands	Maester Yandel	Khal Moro, son of Khal Mengo	M	H	Century of Blood		Dothraki	Khal	Moro				
The World of Ice and Fire	289	The Grasslands	Maester Yandel	Bello	M	H	?	?	?		Bello				
The World of Ice and Fire	289	The Grasslands	Maester Yandel	Maester Illister	M	H	?	?	?	Maester	Illister				
The World of Ice and Fire	289	The Grasslands	Maester Yandel	Maester Joseth	M	H	?	?	?	Maester	Joseth				
The World of Ice and Fire	289	The Grasslands	Maester Yandel	Vaggoro	M	H	?	?	?		Vaggoro				
The World of Ice and Fire	289	The Grasslands	Maester Yandel	Khal Horro	M	H	Century of Blood		Dothraki	Khal	Horro				
The World of Ice and Fire	290	The Grasslands	Maester Yandel	High King Mazor Alexi	M	H	Century of Blood		Sarnori	King	Mazor	Alexi			
The World of Ice and Fire	291	The Grasslands	Maester Yandel	Khal Haro	M	H	Century of Blood		Dothraki	Khal	Haro				
The World of Ice and Fire	291	The Grasslands	Maester Yandel	Khal Qano	M	H	Century of Blood		Dothraki	Khal	Qano				
The World of Ice and Fire	291	The Grasslands	Maester Yandel	Khal Loso, the Lame	M	H	Century of Blood		Dothraki	Khal	Loso			The Lame	
The World of Ice and Fire	291	The Grasslands	Maester Yandel	Khal Zhako	M	H	Century of Blood		Dothraki	Khal	Zhako				
The World of Ice and Fire	292	The Grasslands	Maester Yandel	Khal Zeggo	M	H	Century of Blood		Dothraki	Khal	Zeggo				
The World of Ice and Fire	292	The Grasslands	Maester Yandel	Khal Dhako, the Dragon of the North	M	H	Century of Blood		Dothraki	Khal	Dhako			The Dragon of the North	
The World of Ice and Fire	293	The Grasslands	Maester Yandel	Addam of Duskendale	M	H	?	?	Crownlander		Addam			Of Duskendale	
The World of Ice and Fire	294	The Shivering Sea	Maester Yandel	Maester Heriston	M	H	?	?	?	Maester at White Harbor	Heriston				
The World of Ice and Fire	294	The Shivering Sea	Maester Yandel	Archmaester Margate	M	H	?	?	?	Archmaester	Margate				
The World of Ice and Fire	296	Ib	Maester Yandel	Bryan of Oldtown	M	H	?	?	Reachmen	Captain of Spearshaker	Bryan			Of Oldtown	
The World of Ice and Fire	297	Ib	Maester Yandel	Maester Elkin	M	H	?	?	?	Maester	Elkin				
The World of Ice and Fire	297	Ib	Maester Yandel	Khal Onqo, grandfather of Khal Dhako	M	H	Century of Blood		Dothraki	Khal	Onqo				
The World of Ice and Fire	297	Ib	Maester Yandel	Khal Scoro	M	H	Century of Blood		Dothraki	Khal	Scoro				
The World of Ice and Fire	297	Ib	Maester Yandel	Khal Rogo	M	H	Century of Blood		Dothraki	Khal	Rogo				
The World of Ice and Fire	297	Ib	Maester Yandel	Terrio Erastes	M	H	Century of Blood		Dothraki		Terrio	Erastes			
The World of Ice and Fire	300	The Bones and Beyond	Maester Yandel	Maester Naylin	M	H	?	?	?	Maester	Naylin				
The World of Ice and Fire	300	Yi Ti	Maester Yandel	Nicknamed, God-on-Earth	M	F	Dawn Age		Yi Tish	God-Emperor	?			God-on-Earth	
The World of Ice and Fire	301	Yi Ti	Maester Yandel	Nicknamed, The Pearl Emperor, eldest son of the God-on-Earth	M	F	Dawn Age		Yi Tish	God-Emperor	?			 The Pearl Emperor	
The World of Ice and Fire	301	Yi Ti	Maester Yandel	Nicknamed, The Jade Emperor	M	F	?		Yi Tish	God-Emperor	?			The Jade Emperor	
The World of Ice and Fire	301	Yi Ti	Maester Yandel	Nicknamed, The Tourmaline Emperor	M	F	?		Yi Tish	God-Emperor	?			The Tourmaline Emperor	
The World of Ice and Fire	301	Yi Ti	Maester Yandel	Nicknamed, The Onyx Emperor	M	F	?		Yi Tish	God-Emperor	?			The Onyx Emperor	
The World of Ice and Fire	301	Yi Ti	Maester Yandel	Nicknamed, The Topaz Emperor	M	F	?		Yi Tish	God-Emperor	?			The Topaz Emperor	
The World of Ice and Fire	301	Yi Ti	Maester Yandel	Nicknamed, The Opal Emperor	M	F	Age of Heroes		Yi Tish	God-Emperor	?			The Opal Emperor	
The World of Ice and Fire	301	Yi Ti	Maester Yandel	Nicknamed, The Amethyst Empress, daughter of the Opal Emperor	F	F	Age of Heroes		Yi Tish	God-Empress	?			The Amethyst Empress	
The World of Ice and Fire	301	Yi Ti	Maester Yandel	Nicknamed, The Bloodstone Emperor, son of the Opal Emperor	M	F	Age of Heroes		Yi Tish	God-Emperor	?			The Bloodstone Emperor	
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Har Loi, 1st Grey Emperor	M	H	?	?	Yi Tish	God-Emperor	Loi	Har			I
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Choq Choq, 15th Indigo Emperor	M	H	?	?	Yi Tish	God-Emperor	Choq	Choq			XV
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Mengo Quen, the Glittering God, 3rd Jade-green Emperor	M	H	?	?	Yi Tish	God-Emperor	Quen	Mengo		The Glittering God	III
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Lo Tho, Longspoon, the Terrible, 22nd Scarlet Emperor	M	H	?	?	Yi Tish	God-Emperor	Tho	Lo		Longspoon, The Terrible	XXII
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Lo Doq, Lackwit, 34th Scarlet Emperor	M	H	?	?	Yi Tish	God-Emperor	Doq	Lo		Lackwit	XXXIV
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Empress Bathi Ma Lo	F	H	?	?	Yi Tish	Empress	Bathi	Ma Lo			
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Jar Har, 6th Sea-Green Emperor	M	H	?	?	Yi Tish	God-Emperor	Har	Jar			VI
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Jar Joq, 7th Sea-Green Emperor	M	H	?	?	Yi Tish	God-Emperor	Joq	Jar			VII
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Jar Han, 8th Sea-Green Emperor	M	H	?	?	Yi Tish	God-Emperor	Han	Jar			VIII
The World of Ice and Fire	302	Yi Ti	Maester Yandel	Chai Duq, 4th Yellow Emperor	M	H	?	?	Yi Tish	God-Emperor	Duq	Chai			IV
The World of Ice and Fire	303	Yi Ti	Maester Yandel	Bu Gai, 17th Azure Emperor	M	A	?		Yi Tish	God-Emperor	Gai	Bu			XVII
The World of Ice and Fire	303	Yi Ti	Maester Yandel	Pol Qo, Hammer of the Jogos Nhai, 1st Orange Emperor	M	A	?		Yi Tish	General, God-Emperor (claimant)	Qo	Pol		Hammer of the Jogos Nhai	I
The World of Ice and Fire	304	The Plains of the Jogos Nhai	Maester Yandel	Jhattar Gharak Squint-Eye	M	F	?	?	Jogos Nhai	Jhattar	Gharak			Squint-Eye	
The World of Ice and Fire	305	The Plains of the Jogos Nhai	Maester Yandel	Lo Han, 42nd Scarlet Emperor	M	H	?	?	Yi Tish	God-Emperor	Han	Lo			XLII
The World of Ice and Fire	305	The Plains of the Jogos Nhai	Maester Yandel	Lo Bu, the Boy Too Bold By Half, 43rd Scarlet Emperor	M	H	?	?	Yi Tish	God-Emperor	Bu	Lo		The Boy Too Bold By Half	XLIII
